timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
1454176830,-0.0764286,-0.153273,0.987296,0.0,0.87877,0.00270667,-0.0854218,0.46953,0.305436,-1.0,1,0,0,0,0,0,0
1454186973,-0.0860566,-0.133878,0.985325,0.0,0.879651,-0.00620729,-0.079179,0.468942,0.301327,-1.0,1,0,0,0,0,0,0
1454197107,-0.0866979,-0.115982,0.983831,0.0,0.880308,-0.010784,-0.0714717,0.468864,0.298063,-1.0,1,0,0,0,0,0,0
1454207273,-0.0931169,-0.0976108,0.982732,0.0,0.880756,-0.0179926,-0.0649011,0.468756,0.295304,-1.0,1,0,0,0,0,0,0
1454217455,-0.10829,-0.0821344,0.981861,0.0,0.880907,-0.0283595,-0.0616463,0.468399,0.291506,-1.0,1,0,0,0,0,0,0
1454227636,-0.115405,-0.0635525,0.981479,0.0,0.880936,-0.0358908,-0.0551399,0.46864,0.289811,-1.0,1,0,0,0,0,0,0
1454237778,-0.120468,-0.0463819,0.981296,0.0,0.880849,-0.0421748,-0.0487734,0.468985,0.289006,-1.0,1,0,0,0,0,0,0
1454247911,-0.128898,-0.0287007,0.981237,0.0,0.880555,-0.0500543,-0.0429733,0.46933,0.287928,-1.0,1,0,0,0,0,0,0
1454258059,-0.131408,-0.00536881,0.981236,0.0,0.880219,-0.0566499,-0.0332982,0.469997,0.287033,-1.0,1,0,0,0,0,0,0
1454268311,-0.135713,0.00924652,0.981236,0.0,0.879855,-0.0619792,-0.0278787,0.470358,0.286188,-1.0,1,0,0,0,0,0,0
1454278534,-0.135106,0.0156407,0.981236,0.0,0.879754,-0.0632138,-0.0249218,0.470548,0.28694,-1.0,1,0,0,0,0,0,0
1454288674,-0.13872,0.0355362,0.981236,0.0,0.879202,-0.0694709,-0.0170153,0.47105,0.286092,-1.0,1,0,0,0,0,0,0
1454298814,-0.137748,0.0466906,0.981236,0.0,0.878954,-0.0716576,-0.011876,0.471343,0.285965,-1.0,1,0,0,0,0,0,0
1454308957,-0.139465,0.0564157,0.981236,0.0,0.878622,-0.0746893,-0.00799945,0.471572,0.286009,-1.0,1,0,0,0,0,0,0
1454319086,-0.138538,0.0708274,0.981236,0.0,0.87822,-0.0776532,-0.00143595,0.471908,0.286598,-1.0,1,0,0,0,0,0,0
1454329304,-0.137803,0.0795631,0.981236,0.0,0.877963,-0.0793722,0.00258356,0.472096,0.286783,-1.0,1,0,0,0,0,0,0
1454339489,-0.132976,0.0872753,0.981236,0.0,0.87789,-0.079055,0.00711867,0.472239,0.286493,-1.0,1,0,0,0,0,0,0
1454349617,-0.130481,0.093355,0.981236,0.0,0.877773,-0.0793796,0.0103849,0.47234,0.287466,-1.0,1,0,0,0,0,0,0
1454359755,-0.127965,0.0987152,0.981236,0.0,0.877679,-0.0795269,0.0133394,0.472417,0.288056,-1.0,1,0,0,0,0,0,0
1454369895,-0.116767,0.104567,0.981236,0.0,0.877899,-0.0759785,0.0185612,0.472415,0.287686,-1.0,1,0,0,0,0,0,0
1454380063,-0.116148,0.108351,0.981236,0.0,0.877782,-0.0765902,0.020374,0.472459,0.288936,-1.0,1,0,0,0,0,0,0
1454390211,-0.106142,0.111559,0.981236,0.0,0.878037,-0.0729474,0.0241501,0.472384,0.289123,-1.0,1,0,0,0,0,0,0
1454400484,-0.0987776,0.115214,0.981236,0.0,0.878166,-0.0705678,0.0274995,0.472323,0.289131,-1.0,1,0,0,0,0,0,0
1454410611,-0.0986953,0.108983,0.981236,0.0,0.878395,-0.0690754,0.0247744,0.472269,0.288783,-1.0,1,0,0,0,0,0,0
1454420745,-0.0854774,0.111047,0.981236,0.0,0.878761,-0.0637514,0.0288039,0.472107,0.288268,-1.0,1,0,0,0,0,0,0
1454430876,-0.0778599,0.111131,0.981236,0.0,0.878995,-0.0604237,0.0306389,0.471994,0.289297,-1.0,1,0,0,0,0,0,0
1454441013,-0.0742915,0.113471,0.981236,0.0,0.879023,-0.0594032,0.0325119,0.471946,0.289122,-1.0,1,0,0,0,0,0,0
1454451140,-0.0717738,0.113558,0.981236,0.0,0.879094,-0.058317,0.0331444,0.471905,0.290001,-1.0,1,0,0,0,0,0,0
1454461351,-0.0634653,0.114431,0.981236,0.0,0.8793,-0.054869,0.0354889,0.471763,0.289914,-1.0,1,0,0,0,0,0,0
1454471562,-0.0504297,0.113438,0.981236,0.0,0.87967,-0.048904,0.0381258,0.471524,0.290377,-1.0,1,0,0,0,0,0,0
1454481691,-0.0448029,0.113365,0.981236,0.0,0.879807,-0.0464117,0.0394198,0.471416,0.290812,-1.0,1,0,0,0,0,0,0
1454491827,-0.0401548,0.111503,0.981236,0.0,0.879967,-0.0439301,0.0396954,0.471331,0.291106,-1.0,1,0,0,0,0,0,0
1454501966,-0.0340051,0.110748,0.981236,0.0,0.880119,-0.0410467,0.0408117,0.471211,0.2916,-1.0,1,0,0,0,0,0,0
1454512111,-0.028223,0.108942,0.981236,0.0,0.880284,-0.0380779,0.0413782,0.471103,0.29179,-1.0,1,0,0,0,0,0,0
1454522407,-0.0192562,0.0928974,0.981236,0.0,0.880839,-0.0303595,0.0364215,0.471035,0.290952,-1.0,1,0,0,0,0,0,0
1454532592,-0.0136002,0.0901928,0.981236,0.0,0.88098,-0.0272322,0.0365618,0.470951,0.291005,-1.0,1,0,0,0,0,0,0
1454542744,-0.0127951,0.0881154,0.981236,0.0,0.881035,-0.026389,0.035836,0.470953,0.291599,-1.0,1,0,0,0,0,0,0
1454552892,-0.0086419,0.0837769,0.981236,0.0,0.881175,-0.0235386,0.0349021,0.470913,0.292284,-1.0,1,0,0,0,0,0,0
1454563028,-0.00398016,0.0823995,0.981236,0.0,0.881253,-0.0211604,0.0353927,0.470842,0.292555,-1.0,1,0,0,0,0,0,0
1454573154,-0.0030961,0.0781723,0.981236,0.0,0.881339,-0.0197759,0.033738,0.470864,0.293469,-1.0,1,0,0,0,0,0,0
1454583290,0.00192578,0.0755314,0.981236,0.0,0.88143,-0.0169412,0.0337563,0.470803,0.293287,-1.0,1,0,0,0,0,0,0
1454593438,0.00218925,0.073478,0.981236,0.0,0.881465,-0.0163416,0.0329134,0.470817,0.293876,-1.0,1,0,0,0,0,0,0
1454603567,0.00152511,0.0687925,0.981236,0.0,0.881532,-0.0155311,0.030692,0.470869,0.293439,-1.0,1,0,0,0,0,0,0
1454613689,0.00738524,0.0473213,0.981236,0.0,0.88183,-0.00789096,0.022607,0.470959,0.291975,-1.0,1,0,0,0,0,0,0
1454623807,0.0128942,0.0447031,0.981236,0.0,0.881871,-0.00484516,0.0227498,0.470916,0.291445,-1.0,1,0,0,0,0,0,0
1454633942,0.0153813,0.0409841,0.981236,0.0,0.881905,-0.00287233,0.0216959,0.470919,0.292702,-1.0,1,0,0,0,0,0,0
1454644075,0.0175634,0.0380524,0.981236,0.0,0.881927,-0.0012194,0.0209171,0.47092,0.292955,-1.0,1,0,0,0,0,0,0
1454654213,0.0153561,0.034591,0.981236,0.0,0.881947,-0.00137723,0.0188712,0.470969,0.29397,-1.0,1,0,0,0,0,0,0
1454664389,0.0176137,0.0316601,0.981236,0.0,0.881963,0.000308895,0.0181106,0.470971,0.294123,-1.0,1,0,0,0,0,0,0
1454674545,0.0161171,0.0291833,0.981236,0.0,0.881975,0.000232434,0.0166661,0.471002,0.294649,-1.0,1,0,0,0,0,0,0
1454684686,0.0159396,0.0264485,0.981236,0.0,0.881986,0.000798496,0.0154184,0.471022,0.294652,-1.0,1,0,0,0,0,0,0
1454694830,0.0104653,0.025082,0.981236,0.0,0.881991,-0.00129371,0.0135265,0.47107,0.294784,-1.0,1,0,0,0,0,0,0
1454704975,0.00579101,0.022611,0.981236,0.0,0.881997,-0.00277289,0.0113358,0.47111,0.295202,-1.0,1,0,0,0,0,0,0
1454715123,0.0049815,0.0169737,0.981236,0.0,0.882017,-0.00180184,0.00865918,0.471134,0.293405,-1.0,1,0,0,0,0,0,0
1454725289,0.00466285,0.0140807,0.981236,0.0,0.882025,-0.00126081,0.00730829,0.471144,0.294027,-1.0,1,0,0,0,0,0,0
1454735539,0.0055304,0.0133759,0.981236,0.0,0.882028,-0.000712164,0.00720183,0.471142,0.293455,-1.0,1,0,0,0,0,0,0
1454745686,0.00532573,0.0112546,0.981236,0.0,0.882032,-0.000302668,0.0062181,0.471149,0.293976,-1.0,1,0,0,0,0,0,0
1454755841,0.0025431,0.010959,0.981236,0.0,0.882031,-0.00146023,0.00543224,0.471157,0.2936,-1.0,1,0,0,0,0,0,0
1454765980,0.000787458,0.00892568,0.981236,0.0,0.882034,-0.00175547,0.00412191,0.471165,0.2941,-1.0,1,0,0,0,0,0,0
1454776108,-0.00517425,0.00918669,0.981236,0.0,0.882024,-0.00444616,0.00283253,0.471175,0.293506,-1.0,1,0,0,0,0,0,0
1454786339,-0.0110189,0.00714984,0.981236,0.0,0.882014,-0.00654387,0.000557315,0.471178,0.294004,-1.0,1,0,0,0,0,0,0
1454796502,-0.0156221,0.0084886,0.981236,0.0,0.881991,-0.00888928,6.32458e-05,0.471182,0.293115,-1.0,1,0,0,0,0,0,0
1454806638,-0.0189861,0.00733169,0.981236,0.0,0.88198,-0.0101002,-0.00123947,0.471177,0.292852,-1.0,1,0,0,0,0,0,0
1454816829,0.021178,0.0265516,0.958087,0.0,0.881981,0.00308433,0.0166975,0.470979,0.298485,-1.0,1,0,0,0,0,0,0
1454826990,0.0204484,0.0235825,0.981236,0.0,0.881991,0.00346211,0.0152165,0.471007,0.292426,-1.0,1,0,0,0,0,0,0
1454837149,0.0181677,0.0215876,0.981236,0.0,0.882,0.00292634,0.0137998,0.471038,0.286484,-1.0,1,0,0,0,0,0,0
1454847427,0.0126692,0.0217056,0.981236,0.0,0.882005,0.000473703,0.0125567,0.471073,0.281413,-1.0,1,0,0,0,0,0,0
1454857592,0.00660053,0.0217157,0.981236,0.0,0.882002,-0.00220497,0.0111317,0.471109,0.2762,-1.0,1,0,0,0,0,0,0
1454867746,-0.00294804,0.0227428,0.981236,0.0,0.881976,-0.00665782,0.00933537,0.471155,0.271189,-1.0,1,0,0,0,0,0,0
1454877908,-0.00936325,0.0225823,0.981236,0.0,0.881951,-0.009449,0.00775324,0.471182,0.268717,-1.0,1,0,0,0,0,0,0
1454888066,-0.00845959,0.0219986,0.981236,0.0,0.881959,-0.00891301,0.00770872,0.471179,0.26772,-1.0,1,0,0,0,0,0,0
1454898357,-0.00733228,0.0217473,0.981236,0.0,0.881965,-0.0083567,0.00786348,0.471175,0.266863,-1.0,1,0,0,0,0,0,0
1454908544,-0.0120087,0.0207955,0.981236,0.0,0.881949,-0.0101947,0.00634204,0.471192,0.266685,-1.0,1,0,0,0,0,0,0
1454918694,-0.0193483,0.0214953,0.981236,0.0,0.881901,-0.013596,0.00492143,0.471213,0.265493,-1.0,1,0,0,0,0,0,0
1454928849,-0.026351,0.0216273,0.981236,0.0,0.881847,-0.0167148,0.0033297,0.471228,0.265737,-1.0,1,0,0,0,0,0,0
1454939009,-0.0275492,0.0195789,0.981236,0.0,0.881852,-0.0167608,0.00214406,0.471223,0.264158,-1.0,1,0,0,0,0,0,0
1454949196,-0.0273893,0.0191894,0.981236,0.0,0.881857,-0.0165985,0.00200997,0.471221,0.262055,-1.0,1,0,0,0,0,0,0
1454959464,-0.030603,0.018799,0.981236,0.0,0.881832,-0.0179236,0.00108064,0.471222,0.262022,-1.0,1,0,0,0,0,0,0
1454969608,-0.0367417,0.0195388,0.981236,0.0,0.881766,-0.0208044,-3.94977e-05,0.471227,0.260873,-1.0,1,0,0,0,0,0,0
1454979754,-0.0459618,0.0196515,0.981236,0.0,0.88166,-0.0248957,-0.00216219,0.471223,0.260904,-1.0,1,0,0,0,0,0,0
1454989917,-0.0561149,0.0200065,0.981236,0.0,0.881518,-0.0294546,-0.00439779,0.471209,0.261087,-1.0,1,0,0,0,0,0,0
1455000082,-0.0641429,0.0202304,0.981236,0.0,0.88139,-0.0330455,-0.00619047,0.471191,0.262639,-1.0,1,0,0,0,0,0,0
1455010386,-0.06918,0.0199024,0.981236,0.0,0.881308,-0.0351881,-0.00752179,0.471169,0.264359,-1.0,1,0,0,0,0,0,0
1455020540,-0.0676206,0.0180714,0.981236,0.0,0.881358,-0.0340701,-0.00796155,0.471152,0.26272,-1.0,1,0,0,0,0,0,0
1455030692,-0.0681796,0.0174998,0.981236,0.0,0.881355,-0.0341819,-0.00834521,0.471142,0.263972,-1.0,1,0,0,0,0,0,0
1455040852,-0.0724834,0.0170746,0.981236,0.0,0.881285,-0.0359783,-0.00954647,0.471117,0.265469,-1.0,1,0,0,0,0,0,0
1455051022,-0.076481,0.016893,0.981236,0.0,0.881213,-0.0376971,-0.0105681,0.471095,0.268453,-1.0,1,0,0,0,0,0,0
1455061205,-0.0773483,0.0162611,0.981236,0.0,0.881205,-0.0379306,-0.0110509,0.47108,0.271112,-1.0,1,0,0,0,0,0,0
1455071473,-0.0737299,0.0160258,0.981236,0.0,0.881275,-0.0362808,-0.0103024,0.471096,0.27288,-1.0,1,0,0,0,0,0,0
1455081643,-0.074257,0.0159609,0.981236,0.0,0.881266,-0.0364979,-0.0104551,0.471093,0.275315,-1.0,1,0,0,0,0,0,0
1455091809,-0.0760015,0.0163871,0.981236,0.0,0.881229,-0.0373668,-0.0106782,0.47109,0.27629,-1.0,1,0,0,0,0,0,0
1455101977,-0.0776471,0.0164761,0.981236,0.0,0.881197,-0.0381128,-0.0110265,0.471082,0.277451,-1.0,1,0,0,0,0,0,0
1455112142,-0.0830816,0.0173039,0.981236,0.0,0.881079,-0.0407018,-0.0119418,0.471064,0.277192,-1.0,1,0,0,0,0,0,0
1455122403,-0.0863571,0.0178327,0.981236,0.0,0.881003,-0.0422691,-0.0124802,0.471053,0.275822,-1.0,1,0,0,0,0,0,0
1455132592,-0.087812,0.0188384,0.981236,0.0,0.880958,-0.0431465,-0.0123797,0.471061,0.274745,-1.0,1,0,0,0,0,0,0
1455142755,-0.0871863,0.0196348,0.981236,0.0,0.88096,-0.0430582,-0.0118813,0.471078,0.275295,-1.0,1,0,0,0,0,0,0
1455152927,-0.0858548,0.0203011,0.981236,0.0,0.880979,-0.0426283,-0.0112741,0.471097,0.276272,-1.0,1,0,0,0,0,0,0
1455163097,-0.0856614,0.0210122,0.981236,0.0,0.880972,-0.0427103,-0.0109152,0.47111,0.277291,-1.0,1,0,0,0,0,0,0
1455173391,-0.0864363,0.0216137,0.981236,0.0,0.880947,-0.0431931,-0.0108326,0.471115,0.278669,-1.0,1,0,0,0,0,0,0
1455183562,-0.0874986,0.0220109,0.981236,0.0,0.880918,-0.0437544,-0.0109078,0.471116,0.279776,-1.0,1,0,0,0,0,0,0
1455193725,-0.0846297,0.0223299,0.981236,0.0,0.880975,-0.0425658,-0.0100914,0.471136,0.280681,-1.0,1,0,0,0,0,0,0
1455203891,-0.0811263,0.0235634,0.981236,0.0,0.88103,-0.0413126,-0.00872243,0.471172,0.281075,-1.0,1,0,0,0,0,0,0
1455214076,-0.0750966,0.0251275,0.981236,0.0,0.881128,-0.0390241,-0.00661247,0.471218,0.278607,-1.0,1,0,0,0,0,0,0
1455224386,-0.0771427,0.0264403,0.981236,0.0,0.881069,-0.0402343,-0.00651592,0.471229,0.276726,-1.0,1,0,0,0,0,0,0
1455234595,-0.0808297,0.0273243,0.981236,0.0,0.880979,-0.0420663,-0.00699499,0.471229,0.275212,-1.0,1,0,0,0,0,0,0
1455244766,-0.0831496,0.0279731,0.981236,0.0,0.88092,-0.0432407,-0.00725561,0.47123,0.274856,-1.0,1,0,0,0,0,0,0
1455254946,-0.0829695,0.0283263,0.981236,0.0,0.880918,-0.0432444,-0.0070575,0.471236,0.274647,-1.0,1,0,0,0,0,0,0
1455265138,-0.0779243,0.0284913,0.981236,0.0,0.881022,-0.0410609,-0.00579604,0.471255,0.274206,-1.0,1,0,0,0,0,0,0
1455275431,-0.0737196,0.0289045,0.981236,0.0,0.8811,-0.0393058,-0.00462316,0.471271,0.273928,-1.0,1,0,0,0,0,0,0
1455285584,-0.0704959,0.0288446,0.981236,0.0,0.881163,-0.0378714,-0.00388991,0.471278,0.275305,-1.0,1,0,0,0,0,0,0
1455295734,-0.06931,0.0291164,0.981236,0.0,0.881181,-0.0374128,-0.00349064,0.471283,0.276686,-1.0,1,0,0,0,0,0,0
1455305900,-0.0666593,0.0289216,0.981236,0.0,0.881233,-0.0361991,-0.0029519,0.471285,0.278453,-1.0,1,0,0,0,0,0,0
1455316072,-0.0625987,0.0304606,0.981236,0.0,0.881283,-0.0347719,-0.00131657,0.471306,0.278548,-1.0,1,0,0,0,0,0,0
1455326381,-0.057726,0.0303065,0.981236,0.0,0.881367,-0.0325885,-0.000236249,0.471306,0.278478,-1.0,1,0,0,0,0,0,0
1455336539,-0.0551409,0.0298648,0.981236,0.0,0.881414,-0.0313453,0.000178218,0.471302,0.280039,-1.0,1,0,0,0,0,0,0
1455346699,-0.0542124,0.029656,0.981236,0.0,0.881432,-0.0308869,0.000304956,0.471301,0.281226,-1.0,1,0,0,0,0,0,0
1455356870,-0.0540544,0.0293907,0.981236,0.0,0.881437,-0.0307549,0.000225194,0.471298,0.282995,-1.0,1,0,0,0,0,0,0
1455367040,-0.0536489,0.0283095,0.981236,0.0,0.881457,-0.0303218,-0.000155916,0.471289,0.283673,-1.0,1,0,0,0,0,0,0
1455377342,-0.0526275,0.0268427,0.981236,0.0,0.881491,-0.0295264,-0.000561986,0.471277,0.284729,-1.0,1,0,0,0,0,0,0
1455387506,-0.0514079,0.0261732,0.981236,0.0,0.881517,-0.0288313,-0.000569793,0.471272,0.285507,-1.0,1,0,0,0,0,0,0
1455397647,-0.0477476,0.0253789,0.981236,0.0,0.881577,-0.027031,-5.75526e-05,0.471266,0.286607,-1.0,1,0,0,0,0,0,0
1455407803,-0.0459858,0.024832,0.981236,0.0,0.881606,-0.0261257,0.000116446,0.471262,0.287141,-1.0,1,0,0,0,0,0,0
1455417955,-0.0442405,0.0237414,0.981236,0.0,0.88164,-0.0250996,4.68048e-05,0.471254,0.287285,-1.0,1,0,0,0,0,0,0
1455428113,-0.0467222,0.0251987,0.981236,0.0,0.881593,-0.0265366,0.000104644,0.471265,0.284337,-1.0,1,0,0,0,0,0,0
1455438415,-0.0487804,0.025218,0.981236,0.0,0.881565,-0.0274484,-0.00037185,0.471265,0.282399,-1.0,1,0,0,0,0,0,0
1455448568,-0.0511179,0.0252115,0.981236,0.0,0.881532,-0.0284772,-0.000925498,0.471264,0.281078,-1.0,1,0,0,0,0,0,0
1455458730,-0.0535814,0.0249108,0.981236,0.0,0.8815,-0.0294922,-0.00163856,0.47126,0.281832,-1.0,1,0,0,0,0,0,0
1455468896,-0.0535433,0.0244743,0.981236,0.0,0.881505,-0.0293727,-0.00182205,0.471256,0.281896,-1.0,1,0,0,0,0,0,0
1455479053,-0.0519887,0.0239423,0.981236,0.0,0.881534,-0.0285623,-0.00169029,0.471252,0.282619,-1.0,1,0,0,0,0,0,0
1455489405,-0.0516291,0.0237909,0.981236,0.0,0.881541,-0.0283681,-0.0016723,0.471251,0.283033,-1.0,1,0,0,0,0,0,0
1455499576,-0.0543442,0.0234101,0.981236,0.0,0.881506,-0.0294753,-0.00247995,0.471245,0.282416,-1.0,1,0,0,0,0,0,0
1455509737,-0.060213,0.0230448,0.981236,0.0,0.88142,-0.0319759,-0.00402383,0.471232,0.284756,-1.0,1,0,0,0,0,0,0
1455519896,-0.0625826,0.0233214,0.981236,0.0,0.881378,-0.0330852,-0.0044602,0.47123,0.284235,-1.0,1,0,0,0,0,0,0
1455530046,-0.0569093,0.0221629,0.981236,0.0,0.881482,-0.0303123,-0.00363424,0.471229,0.28312,-1.0,1,0,0,0,0,0,0
1455540319,-0.0512304,0.0220321,0.981236,0.0,0.881566,-0.0277785,-0.00235384,0.471237,0.282049,-1.0,1,0,0,0,0,0,0
1455550517,-0.0490649,0.0206763,0.981236,0.0,0.88161,-0.0265048,-0.00244143,0.471228,0.282029,-1.0,1,0,0,0,0,0,0
1455560666,-0.0509054,0.0212535,0.981236,0.0,0.881579,-0.0274519,-0.00262055,0.47123,0.282036,-1.0,1,0,0,0,0,0,0
1455570828,-0.0548142,0.0209373,0.981236,0.0,0.881527,-0.0291004,-0.00368094,0.471221,0.282289,-1.0,1,0,0,0,0,0,0
1455580988,-0.0604353,0.0217129,0.981236,0.0,0.881433,-0.0317604,-0.0046634,0.471217,0.280537,-1.0,1,0,0,0,0,0,0
1455591251,-0.0635989,0.0218977,0.981236,0.0,0.881379,-0.0331981,-0.00532728,0.471212,0.280187,-1.0,1,0,0,0,0,0,0
1455601458,-0.0599541,0.0223632,0.981236,0.0,0.881433,-0.0317014,-0.00426332,0.471225,0.279666,-1.0,1,0,0,0,0,0,0
1455611619,-0.0564314,0.022301,0.981236,0.0,0.881488,-0.0301342,-0.00346074,0.471232,0.281049,-1.0,1,0,0,0,0,0,0
1455621773,-0.0538999,0.0225629,0.981236,0.0,0.881522,-0.0290801,-0.00274883,0.471238,0.279448,-1.0,1,0,0,0,0,0,0
1455631943,-0.0540623,0.0228045,0.981236,0.0,0.881517,-0.0292085,-0.00268054,0.47124,0.278798,-1.0,1,0,0,0,0,0,0
1455642116,-0.0542873,0.023251,0.981236,0.0,0.881509,-0.0294127,-0.00253672,0.471244,0.279195,-1.0,1,0,0,0,0,0,0
1455652279,-0.049718,0.0233382,0.981236,0.0,0.881573,-0.0274193,-0.00142164,0.471249,0.280833,-1.0,1,0,0,0,0,0,0
1455662453,-0.0440974,0.0230869,0.981236,0.0,0.881649,-0.0248825,-0.000208082,0.47125,0.282408,-1.0,1,0,0,0,0,0,0
1455672682,-0.0401589,0.0239415,0.981236,0.0,0.881688,-0.0233475,0.00109676,0.471254,0.282361,-1.0,1,0,0,0,0,0,0
1455682841,-0.0394516,0.0247508,0.981236,0.0,0.881688,-0.0232261,0.00162032,0.471259,0.283074,-1.0,1,0,0,0,0,0,0
1455692997,-0.0401368,0.0255299,0.981236,0.0,0.881672,-0.0237116,0.00180238,0.471264,0.282396,-1.0,1,0,0,0,0,0,0
1455703137,-0.0443353,0.0268652,0.981236,0.0,0.881605,-0.0258767,0.0014019,0.471275,0.282033,-1.0,1,0,0,0,0,0,0
1455713387,-0.0510751,0.0277323,0.981236,0.0,0.881503,-0.0290516,0.000196052,0.471284,0.280711,-1.0,1,0,0,0,0,0,0
1455723554,-0.0546592,0.0289398,0.981236,0.0,0.881434,-0.0309154,-0.000116136,0.471294,0.279085,-1.0,1,0,0,0,0,0,0
1455733719,-0.0554806,0.0291298,0.981236,0.0,0.881419,-0.031322,-0.000225887,0.471296,0.279128,-1.0,1,0,0,0,0,0,0
1455743881,-0.0543794,0.0294843,0.981236,0.0,0.881431,-0.0309202,0.00018988,0.471299,0.279807,-1.0,1,0,0,0,0,0,0
1455754065,-0.0534649,0.0279803,0.981236,0.0,0.881464,-0.0301632,-0.000257722,0.471286,0.278255,-1.0,1,0,0,0,0,0,0
1455764230,-0.0552007,0.028,0.981236,0.0,0.881437,-0.0309329,-0.000658071,0.471286,0.277945,-1.0,1,0,0,0,0,0,0
1455774485,-0.0558802,0.0281098,0.981236,0.0,0.881426,-0.0312581,-0.000769791,0.471287,0.278673,-1.0,1,0,0,0,0,0,0
1455784650,-0.0563319,0.0280145,0.981236,0.0,0.88142,-0.0314348,-0.000918256,0.471286,0.279951,-1.0,1,0,0,0,0,0,0
1455794817,-0.0564211,0.0281592,0.981236,0.0,0.881416,-0.0315082,-0.000875472,0.471287,0.281192,-1.0,1,0,0,0,0,0,0
1455804978,-0.0554137,0.029288,0.981236,0.0,0.881418,-0.0313298,-0.000140404,0.471297,0.282306,-1.0,1,0,0,0,0,0,0
1455815129,-0.0545624,0.0299476,0.981236,0.0,0.881422,-0.0311098,0.000351014,0.471303,0.283033,-1.0,1,0,0,0,0,0,0
1455825414,-0.0531251,0.0303512,0.981236,0.0,0.881439,-0.0305714,0.000867693,0.471306,0.283003,-1.0,1,0,0,0,0,0,0
1455835658,-0.0524798,0.0306387,0.981236,0.0,0.881445,-0.0303546,0.00114653,0.471308,0.282829,-1.0,1,0,0,0,0,0,0
1455845809,-0.0548254,0.0308389,0.981236,0.0,0.881407,-0.0314354,0.000682055,0.471311,0.28302,-1.0,1,0,0,0,0,0,0
1455855967,-0.0595575,0.0311505,0.981236,0.0,0.881325,-0.0335941,-0.000295726,0.471314,0.282718,-1.0,1,0,0,0,0,0,0
1455866152,-0.062483,0.0280958,0.981236,0.0,0.881318,-0.0341646,-0.00233188,0.471282,0.280728,-1.0,1,0,0,0,0,0,0
1455876363,-0.0625092,0.0270198,0.981236,0.0,0.881332,-0.033923,-0.00281241,0.47127,0.279024,-1.0,1,0,0,0,0,0,0
1455886510,-0.0595417,0.0275856,0.981236,0.0,0.881374,-0.0327484,-0.0018637,0.47128,0.279589,-1.0,1,0,0,0,0,0,0
1455896656,-0.0551075,0.0271594,0.981236,0.0,0.88145,-0.030694,-0.00100676,0.471279,0.280771,-1.0,1,0,0,0,0,0,0
1455906818,-0.0530615,0.0270444,0.981236,0.0,0.881482,-0.0297652,-0.000575337,0.471279,0.281542,-1.0,1,0,0,0,0,0,0
1455916987,-0.052873,0.0263271,0.981236,0.0,0.881493,-0.0295133,-0.000847149,0.471272,0.282987,-1.0,1,0,0,0,0,0,0
1455927150,-0.0548948,0.0266518,0.981236,0.0,0.881459,-0.0304808,-0.00118041,0.471274,0.283677,-1.0,1,0,0,0,0,0,0
1455937417,-0.0555802,0.0268848,0.981236,0.0,0.881446,-0.0308377,-0.00123918,0.471276,0.284578,-1.0,1,0,0,0,0,0,0
1455947574,-0.0541498,0.0274265,0.981236,0.0,0.881461,-0.0303348,-0.000663294,0.471281,0.285153,-1.0,1,0,0,0,0,0,0
1455957731,-0.0514415,0.0275502,0.981236,0.0,0.8815,-0.0291702,2.94479e-05,0.471283,0.285679,-1.0,1,0,0,0,0,0,0
1455967883,-0.0506306,0.0284145,0.981236,0.0,0.881501,-0.0290162,0.000601616,0.47129,0.285938,-1.0,1,0,0,0,0,0,0
1455978032,-0.0501695,0.0284466,0.981236,0.0,0.881507,-0.0288205,0.000724395,0.47129,0.285271,-1.0,1,0,0,0,0,0,0
1455988182,-0.0507797,0.028487,0.981236,0.0,0.881498,-0.029099,0.000598396,0.47129,0.284905,-1.0,1,0,0,0,0,0,0
1455998442,-0.0504115,0.0288265,0.981236,0.0,0.881499,-0.0290166,0.000834858,0.471293,0.284504,-1.0,1,0,0,0,0,0,0
1456008589,-0.048016,0.0282864,0.981236,0.0,0.88154,-0.0278336,0.00116123,0.471288,0.285188,-1.0,1,0,0,0,0,0,0
1456018744,-0.0474868,0.0282865,0.981236,0.0,0.881547,-0.0276004,0.001286,0.471287,0.285134,-1.0,1,0,0,0,0,0,0
1456028912,-0.0444727,0.0258817,0.981236,0.0,0.881614,-0.0257058,0.000935849,0.471269,0.283606,-1.0,1,0,0,0,0,0,0
1456039065,-0.0439854,0.0254131,0.981236,0.0,0.881626,-0.0253807,0.000844042,0.471265,0.281586,-1.0,1,0,0,0,0,0,0
1456049376,-0.0466479,0.0253324,0.981236,0.0,0.881592,-0.0265353,0.000181098,0.471266,0.281891,-1.0,1,0,0,0,0,0,0
1456059573,-0.048271,0.0248809,0.981236,0.0,0.881575,-0.0271445,-0.00040045,0.471262,0.281112,-1.0,1,0,0,0,0,0,0
1456069729,-0.0485547,0.0251421,0.981236,0.0,0.881569,-0.0273311,-0.000352095,0.471264,0.282347,-1.0,1,0,0,0,0,0,0
