timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,estimator_type,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
1002695722,0,0.0,0.0,0,-4.48431,0.925335,0.556253,0.0,0.0,0.0,0.0157921,0.0079976,-0.026864,0.0,0.0,0.0,0.0,0.0,0.0,0.0217991,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002700652,0,0.0,0.0,0,-4.48423,0.925353,0.556094,0.0,0.0,0.0,0.0153645,0.00363989,-0.0318044,0.0,0.0,0.0,0.0,0.0,0.0,0.0220424,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002705612,0,0.0,0.0,0,-4.48416,0.925368,0.555941,0.0,0.0,0.0,0.0147906,0.0030293,-0.030468,0.0,0.0,0.0,0.0,0.0,0.0,0.0222574,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002710930,0,0.0,0.0,0,-4.48409,0.925399,0.55581,0.0,0.0,0.0,0.0136574,0.00613089,-0.0262418,0.0,0.0,0.0,0.0,0.0,0.0,0.0224296,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002715669,0,0.0,0.0,0,-4.48402,0.925436,0.555676,0.0,0.0,0.0,0.0125073,0.00745379,-0.0267355,0.0,0.0,0.0,0.0,0.0,0.0,0.0225962,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002720633,0,0.0,0.0,0,-4.48397,0.925452,0.555521,0.0,0.0,0.0,0.0110591,0.00309683,-0.0310187,0.0,0.0,0.0,0.0,0.0,0.0,0.0227175,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002726182,0,0.0,0.0,0,-4.48392,0.925456,0.555369,0.0,0.0,0.0,0.00982135,0.000794196,-0.0303049,0.0,0.0,0.0,0.0,0.0,0.0,0.0227784,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002730719,0,0.0,0.0,0,-4.48387,0.925463,0.555234,0.0,0.0,0.0,0.00923975,0.00141113,-0.0268885,0.0,0.0,0.0,0.0,0.0,0.0,0.0227609,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002735664,0,0.0,0.0,0,-4.48383,0.925484,0.555089,0.0,0.0,0.0,0.0089113,0.00431649,-0.0289345,0.0,0.0,0.0,0.0,0.0,0.0,0.0227184,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002740789,0,0.0,0.0,0,-4.4838,0.925496,0.554919,0.0,0.0,0.0,0.00640082,0.00221951,-0.0340234,0.0,0.0,0.0,0.0,0.0,0.0,0.0226913,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002745751,0,0.0,0.0,0,-4.48378,0.925484,0.55475,0.0,0.0,0.0,0.00384755,-0.00237926,-0.033708,0.0,0.0,0.0,0.0,0.0,0.0,0.0225741,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002751232,0,0.0,0.0,0,-4.47988,0.92491,0.556733,0.0,0.0,0.0,0.0188409,-0.00521331,-0.02554,0.0,0.0,0.0,0.0,0.0,0.0,0.0222729,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002755743,0,0.0,0.0,0,-4.47979,0.924904,0.5566,0.0,0.0,0.0,0.0197019,-0.00124985,-0.0265294,0.0,0.0,0.0,0.0,0.0,0.0,0.0221438,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002760839,0,0.0,0.0,0,-4.4797,0.924891,0.556448,0.0,0.0,0.0,0.0169488,-0.0026716,-0.0303123,0.0,0.0,0.0,0.0,0.0,0.0,0.0220444,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002765803,0,0.0,0.0,0,-4.47964,0.924855,0.556312,0.0,0.0,0.0,0.0131607,-0.00711391,-0.0271818,0.0,0.0,0.0,0.0,0.0,0.0,0.0218699,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002770795,0,0.0,0.0,0,-4.47957,0.924817,0.5562,0.0,0.0,0.0,0.0138525,-0.0075302,-0.0224689,0.0,0.0,0.0,0.0,0.0,0.0,0.0216257,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002776198,0,0.0,0.0,0,-4.47949,0.924795,0.556058,0.0,0.0,0.0,0.0160506,-0.00443956,-0.028272,0.0,0.0,0.0,0.0,0.0,0.0,0.0214182,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002780877,0,0.0,0.0,0,-4.47942,0.924767,0.555882,0.0,0.0,0.0,0.0137741,-0.00568709,-0.0352141,0.0,0.0,0.0,0.0,0.0,0.0,0.0212532,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002786591,0,0.0,0.0,0,-4.47937,0.924723,0.555712,0.0,0.0,0.0,0.00884574,-0.00861687,-0.0339403,0.0,0.0,0.0,0.0,0.0,0.0,0.0210538,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002790817,0,0.0,0.0,0,-4.47933,0.924677,0.55555,0.0,0.0,0.0,0.00942648,-0.00924468,-0.0323618,0.0,0.0,0.0,0.0,0.0,0.0,0.0207776,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002795831,0,0.0,0.0,0,-4.47926,0.92464,0.555353,0.0,0.0,0.0,0.0129979,-0.00741655,-0.0393167,0.0,0.0,0.0,0.0,0.0,0.0,0.0204832,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002801029,0,0.0,0.0,0,-4.4792,0.924598,0.555135,0.0,0.0,0.0,0.0110979,-0.00835806,-0.0436529,0.0,0.0,0.0,0.0,0.0,0.0,0.0202072,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002805993,0,0.0,0.0,0,-4.47918,0.924556,0.554965,0.0,0.0,0.0,0.00541212,-0.00839586,-0.0338547,0.0,0.0,0.0,0.0,0.0,0.0,0.0199435,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002810828,0,0.0,0.0,0,-4.47915,0.924524,0.554823,0.0,0.0,0.0,0.00539248,-0.00643869,-0.0282903,0.0,0.0,0.0,0.0,0.0,0.0,0.0197235,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002815834,0,0.0,0.0,0,-4.4791,0.924497,0.55465,0.0,0.0,0.0,0.00936346,-0.00531979,-0.0346309,0.0,0.0,0.0,0.0,0.0,0.0,0.0195689,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002820789,0,0.0,0.0,0,-4.47906,0.924467,0.554467,0.0,0.0,0.0,0.00804867,-0.00607425,-0.0366071,0.0,0.0,0.0,0.0,0.0,0.0,0.0194647,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002825797,0,0.0,0.0,0,-4.47905,0.924437,0.554335,0.0,0.0,0.0,0.00276643,-0.00589821,-0.0263167,0.0,0.0,0.0,0.0,0.0,0.0,0.0193696,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002830893,0,0.0,0.0,0,-4.47904,0.924415,0.55424,0.0,0.0,0.0,0.00275074,-0.00438273,-0.0190688,0.0,0.0,0.0,0.0,0.0,0.0,0.0192788,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002835901,0,0.0,0.0,0,-4.479,0.9244,0.55411,0.0,0.0,0.0,0.00666151,-0.00305162,-0.0258904,0.0,0.0,0.0,0.0,0.0,0.0,0.0192396,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002840847,0,0.0,0.0,0,-4.47897,0.92439,0.553952,0.0,0.0,0.0,0.00602876,-0.00195766,-0.0316147,0.0,0.0,0.0,0.0,0.0,0.0,0.0192736,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002845867,0,0.0,0.0,0,-4.47896,0.924382,0.553833,0.0,0.0,0.0,0.001572,-0.00167594,-0.0236833,0.0,0.0,0.0,0.0,0.0,0.0,0.0193091,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002850851,0,0.0,0.0,0,-4.47897,0.924385,0.553745,0.0,0.0,0.0,-0.00025298,0.000707463,-0.0176093,0.0,0.0,0.0,0.0,0.0,0.0,0.0193415,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002855902,0,0.0,0.0,0,-4.47896,0.924389,0.553622,0.0,0.0,0.0,0.00208623,0.000794757,-0.0245953,0.0,0.0,0.0,0.0,0.0,0.0,0.0194169,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002860903,0,0.0,0.0,0,-4.47894,0.924384,0.553463,0.0,0.0,0.0,0.00275931,-0.00113959,-0.031643,0.0,0.0,0.0,0.0,0.0,0.0,0.0195177,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002871888,0,0.0,0.0,0,-4.47793,0.923434,0.556663,0.0,0.0,0.0,0.0028932,6.49037e-05,-0.0111269,0.0,0.0,0.0,0.0,0.0,0.0,0.0196357,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002875977,0,0.0,0.0,0,-4.47791,0.923429,0.556588,0.0,0.0,0.0,0.00334513,-0.00116077,-0.0149422,0.0,0.0,0.0,0.0,0.0,0.0,0.0197565,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002881025,0,0.0,0.0,0,-4.47788,0.923411,0.556477,0.0,0.0,0.0,0.00542035,-0.00356152,-0.0220537,0.0,0.0,0.0,0.0,0.0,0.0,0.0199044,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002886625,0,0.0,0.0,0,-4.47786,0.9234,0.556381,0.0,0.0,0.0,0.00390097,-0.00215463,-0.0193454,0.0,0.0,0.0,0.0,0.0,0.0,0.020063,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002896117,0,0.0,0.0,0,-4.47786,0.923414,0.556199,0.0,0.0,0.0,-6.22836e-05,0.000209985,-0.0197361,0.0,0.0,0.0,0.0,0.0,0.0,0.0203772,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002901468,0,0.0,0.0,0,-4.47786,0.923388,0.556059,0.0,0.0,0.0,0.00121498,-0.00518684,-0.0278595,0.0,0.0,0.0,0.0,0.0,0.0,0.0204268,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002905967,0,0.0,0.0,0,-4.47785,0.923361,0.555914,0.0,0.0,0.0,0.000860087,-0.00535004,-0.0289531,0.0,0.0,0.0,0.0,0.0,0.0,0.0204026,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002911121,0,0.0,0.0,0,-4.47786,0.923367,0.555777,0.0,0.0,0.0,-0.00122384,0.00121058,-0.0273556,0.0,0.0,0.0,0.0,0.0,0.0,0.0204675,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002916096,0,0.0,0.0,0,-4.47787,0.923374,0.555627,0.0,0.0,0.0,-0.00234948,0.00150833,-0.0300398,0.0,0.0,0.0,0.0,0.0,0.0,0.0206411,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002926460,0,0.0,0.0,0,-4.47505,0.922646,0.556546,0.0,0.0,0.0,0.0100375,-0.00740281,-0.0277603,0.0,0.0,0.0,0.0,0.0,0.0,0.0207497,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002931031,0,0.0,0.0,0,-4.47499,0.922622,0.556426,0.0,0.0,0.0,0.0105462,-0.0049202,-0.0240053,0.0,0.0,0.0,0.0,0.0,0.0,0.0207733,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002936081,0,0.0,0.0,0,-4.47494,0.922615,0.556305,0.0,0.0,0.0,0.0103385,-0.00122803,-0.024156,0.0,0.0,0.0,0.0,0.0,0.0,0.0208476,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002940945,0,0.0,0.0,0,-4.4749,0.922595,0.556174,0.0,0.0,0.0,0.00814334,-0.0040992,-0.0261888,0.0,0.0,0.0,0.0,0.0,0.0,0.0208997,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002945960,0,0.0,0.0,0,-4.47487,0.922564,0.556048,0.0,0.0,0.0,0.00668875,-0.00616318,-0.025047,0.0,0.0,0.0,0.0,0.0,0.0,0.0208871,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002950964,0,0.0,0.0,0,-4.47483,0.922533,0.55593,0.0,0.0,0.0,0.00808164,-0.00618238,-0.0235256,0.0,0.0,0.0,0.0,0.0,0.0,0.020803,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002956128,0,0.0,0.0,0,-4.47478,0.922513,0.555795,0.0,0.0,0.0,0.00934271,-0.00403914,-0.0269927,0.0,0.0,0.0,0.0,0.0,0.0,0.0206643,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002961052,0,0.0,0.0,0,-4.47475,0.922494,0.555635,0.0,0.0,0.0,0.0067907,-0.0036908,-0.03197,0.0,0.0,0.0,0.0,0.0,0.0,0.0205507,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002966070,0,0.0,0.0,0,-4.47473,0.922454,0.555498,0.0,0.0,0.0,0.00394049,-0.00801642,-0.0274465,0.0,0.0,0.0,0.0,0.0,0.0,0.0203403,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002971079,0,0.0,0.0,0,-4.4747,0.922421,0.555364,0.0,0.0,0.0,0.00529956,-0.0067185,-0.026753,0.0,0.0,0.0,0.0,0.0,0.0,0.0200515,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002976004,0,0.0,0.0,0,-4.47466,0.922397,0.555204,0.0,0.0,0.0,0.00756358,-0.00480797,-0.0319545,0.0,0.0,0.0,0.0,0.0,0.0,0.0197818,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002981006,0,0.0,0.0,0,-4.47464,0.922365,0.555038,0.0,0.0,0.0,0.00453909,-0.00632291,-0.0331697,0.0,0.0,0.0,0.0,0.0,0.0,0.0194583,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002986961,0,0.0,0.0,0,-4.47464,0.922325,0.554906,0.0,0.0,0.0,-0.000606885,-0.00796212,-0.026358,0.0,0.0,0.0,0.0,0.0,0.0,0.0190434,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002991058,0,0.0,0.0,0,-4.47464,0.92229,0.554786,0.0,0.0,0.0,0.000821755,-0.00689777,-0.0240452,0.0,0.0,0.0,0.0,0.0,0.0,0.0186005,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1002996105,0,0.0,0.0,0,-4.47462,0.922264,0.554623,0.0,0.0,0.0,0.00407471,-0.00520252,-0.0324698,0.0,0.0,0.0,0.0,0.0,0.0,0.0182276,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003001196,0,0.0,0.0,0,-4.47462,0.922248,0.554457,0.0,0.0,0.0,0.000411354,-0.00332393,-0.0331424,0.0,0.0,0.0,0.0,0.0,0.0,0.0179711,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003006269,0,0.0,0.0,0,-4.47464,0.922234,0.554342,0.0,0.0,0.0,-0.00473019,-0.00270211,-0.022991,0.0,0.0,0.0,0.0,0.0,0.0,0.0177789,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003011302,0,0.0,0.0,0,-4.47466,0.922231,0.554238,0.0,0.0,0.0,-0.00379397,-0.000636718,-0.0207824,0.0,0.0,0.0,0.0,0.0,0.0,0.0176197,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003016021,0,0.0,0.0,0,-4.47466,0.922236,0.554086,0.0,0.0,0.0,-0.000495936,0.000910376,-0.0302738,0.0,0.0,0.0,0.0,0.0,0.0,0.0175206,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003021130,0,0.0,0.0,0,-4.47468,0.922246,0.553915,0.0,0.0,0.0,-0.00350282,0.00216781,-0.0342052,0.0,0.0,0.0,0.0,0.0,0.0,0.0175118,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003026084,0,0.0,0.0,0,-4.47472,0.922266,0.553792,0.0,0.0,0.0,-0.00887076,0.00384834,-0.0245919,0.0,0.0,0.0,0.0,0.0,0.0,0.0175979,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003031055,0,0.0,0.0,0,-4.47477,0.922295,0.553674,0.0,0.0,0.0,-0.00920846,0.0059384,-0.0234843,0.0,0.0,0.0,0.0,0.0,0.0,0.0177417,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003036452,0,0.0,0.0,0,-4.4736,0.92201,0.554973,0.0,0.0,0.0,0.00139514,0.00257075,-0.0274309,0.0,0.0,0.0,0.0,0.0,0.0,0.0178546,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003041147,0,0.0,0.0,0,-4.4736,0.922015,0.554798,0.0,0.0,0.0,0.000353282,0.00101146,-0.0350392,0.0,0.0,0.0,0.0,0.0,0.0,0.017991,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003046446,0,0.0,0.0,0,-4.47362,0.922022,0.554665,0.0,0.0,0.0,-0.00380087,0.00141815,-0.0264837,0.0,0.0,0.0,0.0,0.0,0.0,0.018116,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003051794,0,0.0,0.0,0,-4.47365,0.922044,0.554552,0.0,0.0,0.0,-0.00549716,0.0043022,-0.0225885,0.0,0.0,0.0,0.0,0.0,0.0,0.0182607,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003056192,0,0.0,0.0,0,-4.47366,0.922067,0.554407,0.0,0.0,0.0,-0.00258188,0.00460238,-0.0288684,0.0,0.0,0.0,0.0,0.0,0.0,0.0184711,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003061127,0,0.0,0.0,0,-4.47367,0.92208,0.554224,0.0,0.0,0.0,-0.00140496,0.00270031,-0.0365587,0.0,0.0,0.0,0.0,0.0,0.0,0.0187231,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003066179,0,0.0,0.0,0,-4.47369,0.922101,0.554065,0.0,0.0,0.0,-0.00388824,0.00406967,-0.0318277,0.0,0.0,0.0,0.0,0.0,0.0,0.0189702,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003071339,0,0.0,0.0,0,-4.47372,0.922137,0.553929,0.0,0.0,0.0,-0.00662608,0.00722978,-0.0272772,0.0,0.0,0.0,0.0,0.0,0.0,0.0192146,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003076257,0,0.0,0.0,0,-4.47375,0.922159,0.55377,0.0,0.0,0.0,-0.00549236,0.00450294,-0.0316608,0.0,0.0,0.0,0.0,0.0,0.0,0.0194156,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003081138,0,0.0,0.0,0,-4.47377,0.922164,0.553575,0.0,0.0,0.0,-0.00342046,0.000884111,-0.0389276,0.0,0.0,0.0,0.0,0.0,0.0,0.0194987,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003086333,0,0.0,0.0,0,-4.47379,0.922177,0.553393,0.0,0.0,0.0,-0.00476235,0.00257033,-0.0364683,0.0,0.0,0.0,0.0,0.0,0.0,0.0195128,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003091238,0,0.0,0.0,0,-4.47383,0.922217,0.55323,0.0,0.0,0.0,-0.00731931,0.00800003,-0.0324382,0.0,0.0,0.0,0.0,0.0,0.0,0.0195504,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003096150,0,0.0,0.0,0,-4.47387,0.922251,0.553052,0.0,0.0,0.0,-0.00834643,0.00692123,-0.0356548,0.0,0.0,0.0,0.0,0.0,0.0,0.0196068,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003101723,0,0.0,0.0,0,-4.47391,0.922268,0.552836,0.0,0.0,0.0,-0.00733972,0.00329244,-0.0431741,0.0,0.0,0.0,0.0,0.0,0.0,0.0196572,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003106917,0,0.0,0.0,0,-4.47395,0.922291,0.552617,0.0,0.0,0.0,-0.00798957,0.00468777,-0.0435397,0.0,0.0,0.0,0.0,0.0,0.0,0.01974,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003111314,0,0.0,0.0,0,-4.47399,0.92234,0.55241,0.0,0.0,0.0,-0.00927902,0.00970081,-0.0414636,0.0,0.0,0.0,0.0,0.0,0.0,0.0198715,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003116827,0,0.0,0.0,0,-4.47404,0.922383,0.552183,0.0,0.0,0.0,-0.0102403,0.00869973,-0.0452884,0.0,0.0,0.0,0.0,0.0,0.0,0.0200145,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003121234,0,0.0,0.0,0,-4.4741,0.9224,0.55193,0.0,0.0,0.0,-0.011651,0.00335777,-0.0505058,0.0,0.0,0.0,0.0,0.0,0.0,0.0200901,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003126384,0,0.0,0.0,0,-4.47113,0.921881,0.553755,0.0,0.0,0.0,0.0013433,-0.000289466,-0.0459936,0.0,0.0,0.0,0.0,0.0,0.0,0.0199592,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003131152,0,0.0,0.0,0,-4.47111,0.921894,0.553544,0.0,0.0,0.0,0.00252529,0.00242754,-0.0420196,0.0,0.0,0.0,0.0,0.0,0.0,0.0199267,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003136233,0,0.0,0.0,0,-4.4711,0.921913,0.553325,0.0,0.0,0.0,0.00291757,0.00377727,-0.0438411,0.0,0.0,0.0,0.0,0.0,0.0,0.0199104,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003141409,0,0.0,0.0,0,-4.4711,0.921913,0.553097,0.0,0.0,0.0,0.000329429,0.000122938,-0.0454725,0.0,0.0,0.0,0.0,0.0,0.0,0.0198627,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003146305,0,0.0,0.0,0,-4.4711,0.921894,0.552876,0.0,0.0,0.0,-0.00132352,-0.00375432,-0.0441015,0.0,0.0,0.0,0.0,0.0,0.0,0.019702,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003151167,0,0.0,0.0,0,-4.4711,0.921881,0.552666,0.0,0.0,0.0,0.000389462,-0.00272158,-0.0420992,0.0,0.0,0.0,0.0,0.0,0.0,0.0194806,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003156295,0,0.0,0.0,0,-4.47109,0.92188,0.552433,0.0,0.0,0.0,0.00172229,-0.000109665,-0.046479,0.0,0.0,0.0,0.0,0.0,0.0,0.0192845,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003161278,0,0.0,0.0,0,-4.4711,0.921866,0.552186,0.0,0.0,0.0,-0.000852036,-0.0028083,-0.0492844,0.0,0.0,0.0,0.0,0.0,0.0,0.019054,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003166248,0,0.0,0.0,0,-4.47112,0.921836,0.551962,0.0,0.0,0.0,-0.00383798,-0.00594121,-0.0448928,0.0,0.0,0.0,0.0,0.0,0.0,0.0187126,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003171538,0,0.0,0.0,0,-4.47113,0.921814,0.551735,0.0,0.0,0.0,-0.00217086,-0.00446916,-0.0452071,0.0,0.0,0.0,0.0,0.0,0.0,0.0183153,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003176255,0,0.0,0.0,0,-4.47113,0.921801,0.551477,0.0,0.0,0.0,0.000216121,-0.00263045,-0.051565,0.0,0.0,0.0,0.0,0.0,0.0,0.0179482,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003181363,0,0.0,0.0,0,-4.47114,0.921778,0.551217,0.0,0.0,0.0,-0.00257347,-0.00456018,-0.0519581,0.0,0.0,0.0,0.0,0.0,0.0,0.0176026,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003186558,0,0.0,0.0,0,-4.47117,0.921758,0.551004,0.0,0.0,0.0,-0.00639026,-0.00395153,-0.0425914,0.0,0.0,0.0,0.0,0.0,0.0,0.0172784,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003191448,0,0.0,0.0,0,-4.4712,0.92175,0.550803,0.0,0.0,0.0,-0.00502744,-0.00158741,-0.0400865,0.0,0.0,0.0,0.0,0.0,0.0,0.0169891,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003196314,0,0.0,0.0,0,-4.47121,0.921748,0.55057,0.0,0.0,0.0,-0.00304265,-0.000394506,-0.0464678,0.0,0.0,0.0,0.0,0.0,0.0,0.0167189,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
1003201301,0,0.0,0.0,0,-4.47124,0.921748,0.550336,0.0,0.0,0.0,-0.00615856,-0.000159041,-0.0467522,0.0,0.0,0.0,0.0,0.0,0.0,0.0164927,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
